density,formation_energy_per_atom,energy_above_hull,row_numbers,group_numbers,is_magnetic,is_metal
6.748691045089812,-0.006879308333334204,0.03304997416666344,10,5,0,1
6.781411421394513,-0.01975081833334021,0.02017846416665714,10,5,0,1
6.791641239563196,-0.006998733333333007,0.03293054916666449,10,5,0,1
9.109129867325775,-3.634369269999996,0.0,9,19,0,0
8.698073655591466,0.07776153812499587,0.2133400287499967,12,14,0,1
10.10750288448455,-0.12539605229167705,0.13170126291666406,13,14,0,1
8.513907951860771,-0.032191966458334775,0.06833016416666737,12,15,0,1
8.600356501228827,0.1274719668749995,0.1274719668749995,13,6,1,1
9.27794537808979,0.1725088818750038,0.1725088818750038,13,6,1,1
7.307826775366824,-0.22682963583334015,0.7025351300000011,10,20,0,1
8.090113400875609,0.4506825956249969,0.4506825956249969,11,9,1,1
8.42104366462826,0.06687583312499612,0.06687583312499612,13,6,0,1
8.452892521981868,0.07069343312500109,0.07069343312500109,13,6,0,1
7.958048350154888,-0.2464609893750005,0.36653497791666734,12,20,0,1
7.728659383101937,0.032081053125004644,0.032081053125004644,13,6,0,1
8.679980294323821,0.07435272562500472,0.07435272562500472,13,6,0,1
9.377220856369709,0.6916704356249994,0.6916704356249994,12,9,1,1
9.016807444368908,0.5568038581250008,0.5568038581250008,12,8,0,1
8.833790548115585,-0.3817198231250032,0.0,12,17,0,1
8.254063492955588,0.3996687147916731,0.3996687147916731,11,7,0,1
8.621865772366718,0.0723079489583327,0.0723079489583327,13,6,0,1
8.3089785939614,0.49425355062500387,0.49425355062500387,11,8,1,1
7.532052286652469,0.058625999375003346,0.058625999375003346,12,6,0,1
8.386482896353064,0.07822969270833369,0.16834704333333406,11,15,0,1
8.51561675128976,0.26751497562500504,0.26751497562500504,12,7,0,1
8.44562670528105,0.27438330562500113,0.27438330562500113,12,7,0,1
9.03733750389757,-0.27115698125000165,0.0,12,14,0,1
8.690928298442326,0.14114316562499596,0.14114316562499596,13,6,0,1
8.600180790665805,0.14289171312499604,0.14289171312499604,13,6,0,1
8.533131153955376,0.07628107687499863,0.07628107687499863,13,6,1,1
8.541776627818674,0.07124375937500105,0.07124375937500105,13,6,0,1
8.909680596172521,0.07535548687500437,0.07535548687500437,13,6,1,1
8.787879077937266,-4.465113352499998,0.004654172500000442,9,20,0,0
8.793764902943147,-4.469767524999998,0.0,9,20,0,0
7.345135733071883,-0.6843335983333342,0.0,8,4,0,1
7.784733821859042,-0.6718020309374992,0.0,8,4,0,0
7.173638101326436,0.03203310374999546,0.03203310374999546,13,6,0,1
6.793603205833718,0.025576441875003297,0.025576441875003297,13,6,0,1
5.928424529603138,-0.05989392374999625,0.0,10,5,0,1
4.364696452825614,-0.03154787937499748,0.0,10,5,0,1
3.533703416880433,-0.05941059875000013,0.0,10,5,0,1
8.01361833485228,-1.3225631381249983,0.0,9,18,0,0
9.5378414615304,0.5851438668750006,0.5851438668750006,12,8,0,1
7.222751365085316,0.03740125499999891,0.03740125499999891,13,6,0,1
8.627683228517736,-2.839377307083339,0.18926375124999595,9,19,0,1
7.395099213769491,0.04209530250000171,0.04209530250000171,13,6,0,1
6.963544360654057,0.042426806874999556,0.042426806874999556,13,6,0,1
7.4959210739849835,-1.2020438786718763,0.00487188500000002,11,19,0,1
7.684886951888176,0.04745785312499606,0.04745785312499606,13,6,0,1
8.302057251879335,0.07087070812499974,0.07087070812499974,13,6,0,1
7.79355066595012,-1.018373454375002,0.0,12,19,0,1
10.154090026482757,0.1678758637499982,0.1678758637499982,14,6,0,1
5.699300425239347,0.09506913062499223,0.09506913062499223,12,6,0,1
5.67970714526338,0.09855468562499681,0.09855468562499681,12,6,0,1
8.762918242663323,-0.8391111491666668,0.0,7,28,0,1
12.04099188665414,0.05466904416666788,0.05466904416666907,11,23,0,1
7.163037725930793,-0.3141996186111082,0.0,7,27,0,1
8.614878187275739,-0.1949094102777765,0.11929020833333182,7,27,0,1
6.748306298659036,-0.04112607593750065,0.07692717166666796,8,27,0,1
6.374803924267926,-0.10594566093750046,0.012107586666665782,8,27,0,0
6.512238384867619,-0.11448917260416636,0.003564074999999889,8,27,0,0
6.046580348456434,-0.10471481093750157,0.013338436666664677,8,27,0,0
6.093478394225378,-0.22268068548611097,0.004851448333333508,8,27,0,1
6.422762894340639,-0.10813463427083292,0.009918613333333326,8,27,0,0
6.996038716042829,-0.02402979593749895,0.09402345166666848,8,27,0,1
6.3750554217582565,-0.10744564760416608,0.010607600000000161,8,27,0,0
6.675568024896398,-0.11805324760416624,0.0,8,27,0,0
6.765301369156814,-0.08382523927083459,0.03422800833333284,8,27,0,0
6.697040973874489,-0.11803297760416598,2.0270000000266464e-05,8,27,0,0
6.45649477801871,-0.029133359270834564,0.08891988833333286,8,27,0,0
7.248676656330144,-0.19225719522569307,0.02534362000000101,9,27,0,0
7.323513446110628,-0.09186817689235956,0.12573263833333437,9,27,0,1
7.874681915409464,-0.17780315189236262,0.03979766333333146,9,27,0,1
7.625642844780926,-0.051721933333335336,0.04346793833333251,10,27,0,1
7.95531965479629,-0.053214175000003174,0.041975696666664675,10,27,0,1
8.97010786009527,0.09439199874999815,0.09439199874999815,9,26,0,1
12.44105590633127,-0.06171368874999672,0.0,11,22,0,1
12.434135258203163,-0.06130366124999753,0.0004100274999991882,11,22,0,1
9.99742337012961,0.1420431762500014,0.1420431762500014,11,26,0,1
8.963697780882413,0.08377575375000035,0.08377575375000035,9,25,0,1
9.121116272495343,0.09973090625000225,0.09973090625000225,9,25,0,1
9.016287402287896,0.10019832625000191,0.10019832625000191,9,25,0,1
11.815232843801287,0.03182462187499979,0.03182462187499979,11,23,0,1
8.957016366320707,0.9805402187500007,0.9805402187500007,7,26,0,1
8.421605195423677,0.20542232584686104,0.22011171022727183,8,26,0,1
10.17271022464034,0.14214760000000126,0.14214760000000126,11,25,0,1
10.728137772596519,-0.0667762912499974,0.0,10,21,0,1
12.906863305766075,-0.020391218749995943,0.020805422500000503,11,21,0,1
10.335685136954602,0.22892486250000132,0.22892486250000132,10,20,0,1
10.45814057581765,0.2216487425000011,0.2216487425000011,10,20,0,1
8.989131441280312,0.0873648650000014,0.0873648650000014,10,26,0,1
9.121196488250495,0.0508994350000016,0.0508994350000016,10,26,0,1
9.054311103109846,0.100666425,0.100666425,10,25,0,1
12.210690699583381,0.8676603425000025,0.8676603425000025,11,17,1,1
7.941189801728027,0.22395200416666583,0.22395200416666583,9,26,0,1
14.444606395462564,-0.046850372500003346,0.016448837500007585,11,22,0,1
14.53896486670291,-0.062225997500000574,0.0010732125000103565,11,22,0,1
16.57513603963357,-0.06313574375000286,0.0017489875000009647,11,22,0,1
16.57198585092049,-0.06488473125000382,0.0,11,22,0,1
6.668703845978472,0.5238218649999998,0.5238218650000004,7,24,0,1
6.6604231893666155,-0.28276032750000013,0.22163922500000055,9,28,0,0
6.444350901853475,-0.5043995525000007,0.0,9,28,0,0
6.2451636235626085,-0.4628605324999988,0.04153902000000187,9,28,0,0
5.1336931028898825,-0.4738941825000005,0.030505370000000198,9,28,0,0
7.829370446328863,2.241655820416667,2.241655820416667,7,25,0,1
6.576176098332642,2.2638732154166674,2.2638732154166674,7,25,0,1
6.542021510073919,2.2510002504166673,2.2510002504166673,7,25,0,1
5.582622712233539,-0.5684399337500015,0.0,8,28,0,0
5.433843026115748,-0.5571698837500012,0.011270050000000253,8,28,0,0
5.833978324235664,-0.53989523125,0.028544702500001407,8,28,0,0
5.877178819441274,-0.431709863750001,0.13673007000000048,8,28,0,0
7.067923081136195,-1.1238022562500003,0.0,7,28,0,1
5.487610104183603,-1.2787372983333327,0.03446712749999925,7,28,0,1
6.860004287321993,0.28528358208333415,0.28528358208333415,9,25,0,1
7.757016317640359,0.1208983966666679,0.1208983966666679,6,12,0,0
12.438795681727514,0.08535895416666506,0.08535895416666506,11,23,0,1
12.889389675443114,0.1129614870833322,0.1129614870833322,11,23,0,1
0.5321381835694491,0.3305375391666676,0.8236205699999999,10,28,0,0
5.492736317536004,-0.4904691558333343,0.0026138749999979893,10,28,0,0
6.804927293483764,-0.10034577083333263,0.39273725999999964,10,28,0,1
6.6422056414720885,-0.3980661108333323,0.09501691999999995,10,28,0,0
5.513316054259084,-0.49067647583333196,0.00240655500000031,10,28,0,0
5.868414368244994,-0.4866639558333321,0.006419075000000163,10,28,0,0
6.689685269394208,-0.3874663808333323,0.10561664999999998,10,28,0,0
5.320322248904008,-0.4892245058333322,0.003858525000000057,10,28,0,0
5.145414428420103,-0.3333591438888881,0.0,10,28,0,1
15.46694780888715,0.3567435566666646,0.3567435566666646,11,20,0,1
6.67560166843368,1.5494896491666665,1.5494896491666665,7,26,0,1
7.9926340665769695,1.5444263791666675,1.5444263791666675,7,26,0,1
8.229639302256075,1.4197042641666666,1.4197042641666666,7,26,0,1
4.802481289392578,1.9196186741666672,1.9196186741666672,7,26,0,1
8.522483686675045,1.6518583891666676,1.6518583891666676,7,26,0,1
8.118960175545979,1.4292424741666672,1.4292424741666672,7,26,0,1
7.138368094620299,-0.4349087645833314,0.005511642500000136,7,27,0,1
6.803873473451433,-0.43170114208333166,0.008719264999999865,7,27,0,1
6.730482161807199,-0.4404204070833315,0.0,7,27,0,1
7.128585428207505,-0.4377841845833319,0.0026362224999996187,7,27,0,1
6.3241740485333695,-0.13172694958333198,0.30869345749999955,7,27,0,1
4.736419902247412,0.3941640677777786,0.7044876599999994,7,27,1,1
10.637230010847395,0.08509275833333874,0.08509275833333874,11,25,0,1
11.088973890324937,-0.06563816750000129,0.0069558550000010655,10,21,0,1
11.118166798836851,-0.07259402250000235,0.0,10,21,0,1
15.640596936006565,-0.0823932825,0.0,11,21,0,1
15.662035058541445,-0.07927696750000024,0.0031163149999997586,11,21,0,1
17.89164822597189,0.030191862916659318,0.07138850416666287,11,21,0,1
18.889324557971843,-0.024214919000002055,0.008742394000002207,11,21,0,1
10.893824043721382,0.2633054166666682,0.2633054166666682,10,20,1,1
5.811062404994471,-0.14304880700520695,0.1021692241666674,9,27,0,1
6.533483016971941,0.023143023125001605,0.05883922499999983,10,27,0,1
7.154520158830463,-0.017118973749997934,0.01857722812500029,10,27,0,1
7.698281279708587,-0.4950939733333352,0.0,9,24,0,1
4.004613179778768,-0.05815897999999938,0.15449800333333386,7,24,0,1
4.15061559653069,-0.21265698333333324,0.0,7,24,0,1
4.533902325917434,-0.16506810666666638,0.04758887666666567,7,24,0,1
2.520648916971109,-0.14010060916666647,1.7621046005555563,5,29,0,1
2.8346766909140633,-3.1811481644999993,0.24282121300000004,5,29,0,0
3.7626575978484613,-3.3208908935000006,0.1030784839999992,5,29,0,0
9.810988203359589,-0.670291663333335,0.0,9,21,0,0
5.189395022185069,-0.6445759866666663,0.03568099574073891,8,23,0,1
8.06122201951167,-0.9896899633333286,0.0,9,23,0,1
6.260821543423772,-0.7613669216666684,0.019733673333332646,8,21,0,1
6.245654124184848,-0.7811005950000004,0.0,8,21,0,0
3.800187770006927,0.31592689833333526,0.3159268983333341,8,27,0,1
4.275531933288259,0.024578678333333197,0.02457867833333438,7,25,0,1
4.6112324372586855,0.04710001012499987,0.0712581868749993,8,24,0,1
3.6853986222098376,0.05012713687500181,0.36364852500000033,7,28,0,1
6.933301201630009,-0.16801084750000328,0.20330963249999812,9,24,0,1
4.328260596477741,0.13682523750000009,0.13682523750000009,8,25,0,1
3.8038661764616606,-0.156632639999998,0.0,7,19,1,1
3.9705585803335137,-0.06324690249999954,0.0962458349999995,7,24,0,1
4.1367644621742246,-0.1030184899999993,0.05647424749999974,7,24,0,1
4.771500013789294,-0.19531484999999976,0.029272975999999673,7,24,0,1
3.9010362532676184,0.043444177500000514,0.043444177500000514,7,26,0,1
3.715648585671171,0.09748668375000058,0.09748668375000058,7,27,0,1
2.3179876952977247,0.38853222406249976,0.4130762516666664,4,14,0,1
4.883766094782531,-0.6442166279999995,0.0,7,23,0,1
11.214743816122077,-0.5958528140000027,0.007409683000005884,9,21,0,1
5.060168793949575,-0.3517151540625001,0.16157716312500092,8,23,0,1
6.1383003841829415,-0.8123409159999995,0.0,8,23,0,1
7.452115543021319,-0.504874686406243,0.24511516390625232,9,23,0,1
9.835325255848748,-1.102624861999999,0.0,9,23,0,1
5.985448525409189,-0.5328650539999984,0.24242602000000169,8,21,0,1
6.946998862871915,-0.7752910740000004,0.0,8,21,0,1
4.254768973516464,0.1583538662499997,0.1583538662499997,8,27,0,1
4.2388881578165725,0.16322746125000087,0.16322746125000087,8,27,0,1
5.147889414826838,-0.35496799250000066,0.05980408690475869,8,20,0,1
5.464644799301861,-0.2071280693333307,0.22666661428571366,8,20,0,1
5.739296558237878,0.28470361666666477,0.28470361666666477,9,26,0,1
3.6767798172815347,-0.2053023699999983,0.13859146500000108,7,18,1,1
3.7982548444795543,-0.34389383499999937,0.0,7,18,0,1
3.887623150455881,0.036298491250000176,0.036298491250000176,7,25,0,1
2.8352485189889616,0.11491430399999984,0.11491430399999913,6,27,0,1
6.819245943325724,-0.02998595250000058,0.01833040100000005,8,24,0,1
8.170901523456344,-0.05676564666666669,0.007656157999999635,8,24,0,1
8.320607458548649,0.018319204250001775,0.09079373450000006,8,24,0,1
8.671245147627953,0.01559775406666688,0.07357737826666977,8,24,0,1
4.549895623815901,-0.37874527125000057,0.24829750500000003,7,28,0,1
3.701817725841658,-0.6270427762500006,0.0,7,28,0,0
3.7086456053404624,-0.6196376862499999,0.007405090000000669,7,28,0,0
4.263957747543094,-0.001772031250000694,0.6252707449999999,7,28,0,1
4.554370687206563,-0.3506288912500004,0.2764138850000002,7,28,0,1
11.097747367525407,-0.2707863125000003,0.15219490000000135,9,24,0,1
14.216788466360812,-0.31741169666666735,0.015901574166669263,9,24,0,1
14.968187302681958,-0.1525888259999988,0.07175598050000076,9,24,0,1
3.1921312939162143,-0.05041312166666619,0.01683494079999992,5,26,0,1
5.843468147794531,0.06617068999999987,0.06617068999999987,9,28,0,1
9.301753133620576,0.19477012250000003,0.19477012250000003,9,28,0,1
3.1696361574580036,2.7094129718749995,2.7493454807812503,5,27,0,1
7.035827706738082,0.11532127250000102,0.11532127250000102,8,25,0,1
2.691596107270746,-0.7835284556249995,0.9092778137500002,6,30,0,1
6.3656854616754375,-0.556456129999999,0.0,7,22,0,1
7.406343710362048,-0.15542592999999805,0.12280213500000059,7,22,1,1
7.594940255047482,-0.007462145000000931,0.2151203069999994,7,22,1,1
5.73337323553684,0.07268553333333709,0.14230004000000207,7,19,0,1
5.870884090603154,0.03520982999999944,0.10482433666666502,7,19,0,1
5.581466500966712,-0.16842285199999907,0.07406123800000053,7,24,0,1
7.509000821909955,-0.19345201249999988,0.008516517500000376,7,24,0,1
7.501022414266687,-0.18091732749999956,0.0210512025000007,7,24,0,1
3.0152509882222454,-3.8581904656250003,0.009358996249999585,5,30,0,0
5.969529360107075,-0.3268870149999996,0.0,7,21,1,1
4.614313908264683,0.4610210800000001,0.7879080949999997,7,21,1,1
6.117735277214223,-0.10484484166666637,0.1367129466666661,7,21,1,1
6.093348966420929,-0.1413375566666666,0.1002202316666656,7,21,1,1
6.701241054958837,-0.19889317499999937,0.0,7,21,1,1
6.650598911513688,-0.08600655999999951,0.11288661499999986,7,21,1,1
6.710751133839217,-0.16353936749999942,0.035353807499999945,7,21,1,1
6.955049356592048,-0.06280749599999921,0.09630704400000134,7,21,1,1
5.743606581348054,0.12463076500000092,0.12463076500000092,7,26,0,1
5.427653196999068,0.25098583874999925,0.25098583874999925,7,27,0,1
13.554700780623982,-1.0706027599999999,0.0,9,22,0,1
3.421648366361545,-1.5643819418749985,0.11529023000000116,5,28,0,0
4.041045569153921,-1.5076695343749993,0.17200263750000033,5,28,0,0
3.2668131674492025,-1.658923009375,0.020749162499999585,5,28,0,0
3.200889713142437,-1.6796721718749996,0.0,5,28,0,0
5.712371063731962,-0.43824211999999996,0.24665903,7,23,0,1
6.060902167304869,-0.6581211049999993,0.02678004500000064,7,23,0,1
6.083259310291866,-0.68490115,0.0,7,23,0,1
7.148100740005991,-0.49006443166666597,0.027575857500000467,7,23,0,1
7.71114783966961,-0.4264197774999996,0.0,7,23,1,1
7.6646890282158155,-0.35436974749999983,0.07205002999999977,7,23,0,1
3.1824419169671163,-1.54996427875,1.3033435358333332,5,29,0,1
3.34037363811511,-2.5573344016666657,0.38628586515151664,5,29,1,1
3.6239183088267297,-2.668364219999999,0.27525604681818283,5,29,1,0
13.386756274388759,-0.49013171,0.012587037500004783,9,21,0,1
2.3481923106714797,-0.737248783988095,0.0,6,28,0,0
2.347986071086355,-0.732814428988096,0.004434354999999002,6,28,0,0
9.222350772133199,0.15609637499999707,0.15609637499999707,9,27,0,1
7.803437664358965,-0.8978085200000017,0.037793284999999344,8,23,0,1
9.883613000969207,-0.6016243325000019,0.04402146750000213,8,23,0,1
12.479670714638052,-1.0202833712499988,0.11073247875000192,9,23,0,1
17.271906288275805,-0.739235739999998,0.01388988312499606,9,23,0,1
12.322002204711783,-0.07683279624999884,0.3053620925000011,9,20,0,1
12.52322873576359,-0.38219488874999996,0.0,9,20,0,1
15.507390075763249,-0.3230228749999971,0.0,9,20,0,1
8.17216802301044,-1.1774866100000008,0.0,8,22,0,1
8.014834031012581,-0.7284091325000013,0.0,8,21,0,1
4.178128601351843,-0.24409026249999854,0.008885222500001788,8,28,0,0
5.13244606627408,-0.06518077750000018,0.18779470750000016,8,28,0,1
5.225053136605902,-0.014394015000000593,0.23858146999999974,8,28,0,1
4.175546636123753,-0.25297548500000033,0.0,8,28,0,0
2.920306860855885,0.30320785999999966,0.30320785999999966,6,27,0,1
4.793270592807986,0.2070903175000005,0.2070903175000005,8,27,0,1
8.861367365024536,-0.4676126466666659,0.0,8,20,0,1
4.613582749090788,-0.28638329500000026,0.0,7,18,0,1
5.158118530756612,-0.18311095666666688,0.025035380833333676,7,18,0,1
5.326066777883863,-0.12651598625000027,0.042511872500000436,7,18,0,1
11.02793169102378,-0.30389278500000216,0.0,10,23,0,0
8.23119467448224,-0.4567363066666677,0.0,9,23,0,0
4.9413051245689905,0.04631257177083133,0.1523789927083321,7,31,0,1
5.7470409429292495,0.055262700173611755,0.13492426277777803,8,31,0,1
10.834820174343976,-0.0615726266666646,0.015735597916663124,10,21,0,1
10.051709605601104,0.6065746840624975,0.6645558524999977,10,21,0,1
4.494692209277933,0.0830866058333335,0.0830866058333335,7,30,0,1
3.8117002917021154,0.05907249583333396,0.05907249583333396,7,30,0,0
10.562237728385528,-0.15588994150000132,0.15198398425000192,9,25,0,1
16.952378926008883,0.022696333437501437,0.25046314718750295,10,25,0,1
10.082107316088884,-0.5298349875000005,0.0,9,24,0,1
9.644302410870814,-0.11802120760416794,0.0,9,27,0,0
14.059645013161123,0.30873840124999674,0.4232615006250029,10,28,0,1
13.659102334048981,0.2805039118750017,0.4126049237500027,9,28,0,1
5.0538949344254,-0.10291934520833006,0.16792632291667076,10,28,0,1
12.95637362834994,2.24747487625,2.24747487625,8,25,0,1
11.553450581911113,1.8776272787499995,1.8776272787499995,8,25,0,1
9.954094866193968,2.1137721462499997,2.1137721462499997,8,25,0,1
4.240266569128748,1.543402631666666,1.543402631666666,8,25,0,0
7.0272062748606405,0.09141698374999763,0.35561900749999964,9,28,0,1
5.719088122615026,-0.00806939125000028,0.25613263250000173,9,28,0,0
5.724678674125931,-0.23935242500000165,0.0,11,28,0,1
11.3292425490154,1.540296207499999,1.540296207499999,8,26,0,1
13.760665771601042,1.5102573925000016,1.5102573925000016,8,26,0,1
8.133820606952158,0.43068015166666856,0.43068015166667095,8,26,0,1
8.32725904758751,0.05682898976562356,0.1453448954687495,9,27,0,1
5.518603388852944,0.5642467088020785,0.6232573126041672,9,27,0,1
10.558475426501298,0.11215992046875556,0.2523789950000008,10,27,0,1
9.172416104975438,-0.14021907453124527,0.0,10,27,0,0
10.893524124301644,0.6686477705555541,0.6686477705555554,8,24,0,1
7.127533196551009,-0.4486411166666689,0.0,7,19,0,1
7.328282782684588,-0.2925361850000006,0.15610493166666828,7,19,0,1
2.1533364759270577,-0.5862686162500014,0.9245854276388883,4,29,0,1
12.756888100747016,-0.234607971666667,0.0,8,21,0,1
15.748413437816392,-0.12395030716665474,0.058685564083333475,8,23,0,1
7.562997242704445,-0.3083382666666689,0.0,7,21,0,1
12.751833555707151,-0.06322849249999744,0.25751036000000127,8,19,0,1
5.087631340714321,-0.04163711479166565,0.08038976749999982,6,28,0,0
5.097157656422205,-0.03250946729166593,0.08951741499999954,6,28,0,0
10.933355715229085,0.8404483029166663,0.8404483029166663,8,24,0,1
15.313582976830038,0.8769440827083343,0.8769440827083343,8,24,0,1
0.8817167968689347,0.5973668766666664,0.6600824326041677,4,27,0,1
2.7976158746225206,0.49991762416666674,0.562633180104168,4,27,0,1
3.2612329021534134,0.25867318555555485,0.27957837086805526,4,27,0,1
3.258312242793307,0.22941742222222197,0.2503226075347218,4,27,0,1
3.2565269506759633,0.2526929372222213,0.2735981225347217,4,27,0,1
15.562165595548212,-0.2150474412500003,0.0,8,22,0,1
8.593201429866967,-0.5133475087500017,0.010615728750000386,7,19,0,1
9.217874793885146,-0.32216311416666815,0.02714571083333084,7,19,0,1
1.3764614522857495,-0.607403310625001,0.8055756825000007,4,28,0,0
3.12008953568589,-1.1112567439583347,0.3017222491666658,4,28,0,0
2.2532680394958406,-1.4129261906250008,5.280250000083697e-05,4,28,0,0
3.4576935621325986,-1.335625025625001,0.07735396750000056,4,28,0,0
3.452005209051759,-1.3182748731250022,0.09470411999999939,4,28,0,0
3.471160043488049,1.149024144374998,2.5620031374999996,4,28,0,1
2.246711413298581,-1.4129789931250016,0.0,4,28,0,0
2.2181499945001466,-1.4112335681250006,0.0017454250000010774,4,28,0,0
2.1744066600975556,-1.4116915706250008,0.001287422500000801,4,28,0,0
2.4980374883647456,-1.3147968256250024,0.0981821674999992,4,28,0,0
2.0636357095100375,-1.4052741006250002,0.007704892500001392,4,28,0,0
1.956240948754851,-1.4072748981250012,0.005704095000000464,4,28,0,0
16.107045897635842,-0.27235545625000057,0.0,8,21,0,1
2.979764368566962,-0.4692279302380964,0.014076364999999313,5,28,0,0
2.9813687825821957,-0.4833042952380957,0.0,5,28,0,0
